year,giin_id,kanji,kana,party,election_area
rl031,r00063,八百板正,やおいたただし,日本社会党,福島1区
rl031,r00834,八木一男,やぎかずお,日本社会党,奈良全県区
rl031,r01110,八木徹雄,やぎてつお,自由民主党,愛媛2区
rl031,r01036,八木昇,やぎのぼる,日本社会党,佐賀全県区
rl031,r01051,安井吉典,やすいよしのり,日本社会党,北海道2区
rl031,r00971,保岡武久,やすおかたけひさ,無所属,奄美群島区　※補選
rl031,r00818,柳田秀一,やなぎだひでかず,日本社会党,京都2区
rl031,r01320,矢野絢也,やのじゅんや,公明党,大阪4区
rl031,r01124,山内広,やまうちひろし,日本社会党,北海道3区
rl031,r00331,山口喜久一郎,やまぐちきくいちろう,自由民主党,和歌山1区
rl031,r00153,山口シヅエ,やまぐちしづえ,日本社会党,東京6区
rl031,r01141,山口鶴男,やまぐちつるお,日本社会党,群馬3区
rl031,r01269,山口敏夫,やまぐちとしお,無所属,埼玉2区
rl031,r00848,山崎始男,やまさきもとお,日本社会党,岡山2区
rl031,r00871,山崎巌,やまざきいわお,自由民主党,福岡3区
rl031,r00313,山下栄二,やましたえいじ,民主社会党,兵庫2区
rl031,r01312,山下元利,やましたがんり,自由民主党,滋賀全県区
rl031,r01337,山田太郎,やまだたろう,公明党,岡山1区
rl031,r01238,山田耻目,やまだはじめ,日本社会党,山口2区
rl031,r01284,山田久就,やまだひさなり,自由民主党,東京8区
rl031,r00594,山手満男,やまてみつお,自由民主党,三重1区
rl031,r01055,山中吾郎,やまなかごろう,日本社会党,岩手1区
rl031,r00970,山中貞則,やまなかさだのり,自由民主党,鹿児島3区
rl031,r00158,山花秀雄,やまはなひでお,日本社会党,東京7区
rl031,r01251,山村新治郎（11代目）,やまむらしんじろう,自由民主党,千葉2区
rl031,r00226,山本幸一,やまもとこういち,日本社会党,岐阜1区
rl031,r01276,山本政弘,やまもとまさひろ,日本社会党,東京3区
rl031,r01258,山本弥之助,やまもとやのすけ,日本社会党,岩手1区
rl031,r00698,横路節雄,よこみちせつお,日本社会党,北海道1区
rl031,r01011,横山利秋,よこやまとしあき,日本社会党,愛知1区
rl031,r00830,吉田賢一,よしだけんいち,民主社会党,兵庫3区
rl031,r00967,吉田重延,よしだしげのぶ,自由民主党,熊本2区
rl031,r01325,吉田泰造,よしだたいぞう,民主社会党,大阪6区
rl031,r01330,吉田之久,よしだゆきひさ,民主社会党,奈良全県区
rl031,r01285,依田圭五,よだけいご,日本社会党,東京8区
rl031,r01188,米内山義一郎,よないやまぎいちろう,日本社会党,青森1区
rl031,r01294,米田東吾,よねだとうご,日本社会党,新潟1区
rl031,r00250,早稲田柳右エ門,わせだりゅうえもん,自由民主党,愛知2区
rl031,r01278,和田耕作,わだこうさく,民主社会党,東京4区
rl031,r01327,渡部一郎,わたなべいちろう,公明党,兵庫1区
rl031,r01221,渡辺栄一,わたなべえいいち,自由民主党,岐阜2区
rl031,r00704,渡辺惣蔵,わたなべそうぞう,日本社会党,北海道4区
rl031,r01295,渡辺肇,わたなべはじめ,自由民主党,新潟2区
rl031,r01199,渡辺美智雄,わたなべみちお,自由民主党,栃木1区
rl031,r01306,渡辺芳男,わたなべよしお,日本社会党,静岡2区
rl031,r01229,和爾俊二郎,わにしゅんじろう,自由民主党,大阪6区
rl032,r00893,相川勝六,あいかわかつろく,自由民主党,宮崎1区
rl032,r01444,合沢栄,あいざわさかえ,無所属,大分1区
rl032,r01360,相沢武彦,あいざわたけひこ,公明党,北海道4区
rl032,r00977,愛知揆一,あいちきいち,自由民主党,宮城1区
rl032,r01271,青木正久,あおきまさひさ,自由民主党,埼玉4区
rl032,r01387,青柳盛雄,あおやぎもりお,日本共産党,東京5区
rl032,r00731,赤城宗徳,あかぎむねのり,自由民主党,茨城3区
rl032,r00949,赤沢正道,あかざわまさみち,自由民主党,鳥取全県区
rl032,r00246,赤松勇,あかまついさむ,日本社会党,愛知6区
rl032,r00380,秋田大助,あきただいすけ,自由民主党,徳島全県区
rl032,r01317,浅井美幸,あさいよしゆき,公明党,大阪2区
rl032,r01455,安里積千代,あさとつみちよ,沖縄社会大衆党,沖縄全県区　※国政参加選挙
rl032,r01206,麻生良方,あそうよしかた,民社党,東京1区
rl032,r00584,足立篤郎,あだちとくろう,自由民主党,静岡3区
rl032,r01263,阿部昭吾,あべしょうご,日本社会党,山形2区
rl032,r01106,安倍晋太郎,あべしんたろう,自由民主党,山口1区
rl032,r01296,阿部助哉,あべすけや,日本社会党,新潟2区
rl032,r01358,阿部文男,あべふみお,自由民主党,北海道3区
rl032,r01445,阿部未喜男,あべみきお,日本社会党,大分2区
rl032,r00540,天野公義,あまのきみよし,自由民主党,東京6区
rl032,r01059,天野光晴,あまのこうせい,自由民主党,福島1区
rl032,r01421,新井彬之,あらいよしゆき,公明党,兵庫4区
rl032,r00411,荒木万寿夫,あらきますお,自由民主党,福岡3区
rl032,r00749,荒船清十郎,あらふねせいじゅうろう,自由民主党,埼玉3区
rl032,r01281,有島重武,ありしましげたけ,公明党,東京6区
rl032,r00621,有田喜一,ありたきいち,自由民主党,兵庫5区
rl032,r01449,有馬元治,ありまもとはる,無所属,鹿児島2区
rl032,r01130,安宅常彦,あんたくつねひこ,日本社会党,山形2区
rl032,r01020,井岡大治,いおかだいじ,日本社会党,大阪2区
rl032,r00969,池田清志,いけだきよし,自由民主党,鹿児島2区
rl032,r00873,池田禎治,いけだていじ,民社党,福岡4区
rl032,r00496,池田正之輔,いけだまさのすけ,無所属,山形2区
rl032,r01390,石井桂,いしいけい,自由民主党,東京8区
rl032,r01418,石井一,いしいはじめ,自由民主党,兵庫1区
rl032,r00412,石井光次郎,いしいみつじろう,自由民主党,福岡3区
rl032,r01065,石川次夫,いしかわつぎお,日本社会党,茨城2区
rl032,r00048,石田博英,いしだひろひで,自由民主党,秋田1区
rl032,r01039,石橋政嗣,いしばしまさし,日本社会党,長崎2区
rl032,r00212,井出一太郎,いでいちたろう,自由民主党,長野2区
rl032,r00408,伊藤卯四郎,いとううしろう,民社党,福岡2区
rl032,r01128,伊藤宗一郎,いとうそういちろう,自由民主党,宮城1区
rl032,r01280,伊藤惣助丸,いとうそうすけまる,公明党,東京5区
rl032,r01195,伊東正義,いとうまさよし,自由民主党,福島2区
rl032,r00552,稲葉修,いなばおさむ,自由民主党,新潟2区
rl032,r01220,稲村佐近四郎,いなむらさこんしろう,自由民主党,石川2区
rl032,r01373,稲村利幸,いなむらとしゆき,無所属,栃木2区
rl032,r01359,井野正揮,いのまさき,日本社会党,北海道4区
rl032,r00754,伊能繁次郎,いのうしげじろう,自由民主党,千葉2区
rl032,r01344,井上普方,いのうえひろのり,日本社会党,徳島全県区
rl032,r01050,井原岸高,いはらきしたか,自由民主党,愛媛2区　※補選
rl032,r00367,今澄勇,いまずみいさむ,民社党,山口1区
rl032,r00784,植木庚子郎,うえきこうしろう,自由民主党,福井全県区
rl032,r01453,上原康助,うえはらこうすけ,日本社会党,沖縄全県区　※国政参加選挙
rl032,r01158,上村千一郎,うえむらせんいちろう,自由民主党,愛知5区
rl032,r00372,受田新吉,うけだしんきち,民社党,山口2区
rl032,r01120,宇田国栄,うだくにえ,自由民主党,鹿児島1区
rl032,r00786,内田常雄,うちだつねお,自由民主党,山梨全県区
rl032,r00761,宇都宮徳馬,うつのみやとくま,自由民主党,東京2区
rl032,r01105,内海清,うつみきよし,民社党,広島3区
rl032,r01260,内海英男,うつみひでお,自由民主党,宮城2区
rl032,r01161,宇野宗佑,うのそうすけ,自由民主党,滋賀全県区
rl032,r01419,浦井洋,うらいよう,日本共産党,兵庫1区
rl032,r01157,浦野幸男,うらのさちお,自由民主党,愛知4区
rl032,r01234,卜部政巳,うらべまさみ,日本社会党,島根全県区
rl032,r00254,江崎真澄,えさきますみ,自由民主党,愛知3区
rl032,r01235,江田三郎,えださぶろう,日本社会党,岡山2区
rl032,r01446,江藤隆美,えとうたかみ,無所属,宮崎1区
rl032,r00580,遠藤三郎,えんどうさぶろう,自由民主党,静岡2区
rl032,r01222,大石八治,おおいしはちじ,自由民主党,静岡1区
rl032,r00471,大石武一,おおいしぶいち,自由民主党,宮城2区
rl032,r01213,大出俊,おおいでしゅん,日本社会党,神奈川1区
rl032,r00966,大久保武雄,おおくぼたけお,自由民主党,熊本1区
rl032,r01386,大久保直彦,おおくぼなおひこ,公明党,東京4区
rl032,r01218,大竹太郎,おおたけたろう,自由民主党,新潟4区
rl032,r01038,大坪保雄,おおつぼやすお,自由民主党,佐賀全県区
rl032,r00661,大西正男,おおにしまさお,自由民主党,高知全県区
rl032,r01253,大野明,おおのあきら,自由民主党,岐阜1区
rl032,r00778,大野市郎,おおのいちろう,自由民主党,新潟3区
rl032,r01283,大野潔,おおのきよし,公明党,東京7区
rl032,r00629,大橋武夫,おおはしたけお,自由民主党,島根全県区
rl032,r01352,大橋敏雄,おおはしとしお,公明党,福岡2区
rl032,r01103,大原亨,おおはらとおる,日本社会党,広島1区
rl032,r00860,大平正芳,おおひらまさよし,自由民主党,香川2区
rl032,r01319,近江巳記夫,おおみみきお,公明党,大阪3区
rl032,r01335,大村襄治,おおむらじょうじ,自由民主党,岡山1区
rl032,r00989,岡崎英城,おかざきえいじょう,自由民主党,東京4区
rl032,r01318,岡沢完治,おかざわかんじ,民社党,大阪3区
rl032,r01125,岡田利春,おかだとしはる,日本社会党,北海道5区
rl032,r01328,岡本富夫,おかもととみお,公明党,兵庫2区
rl032,r01268,小川新一郎,おがわしんいちろう,公明党,埼玉1区
rl032,r00280,小川半次,おがわはんじ,自由民主党,京都1区
rl032,r00570,小川平二,おがわへいじ,自由民主党,長野3区
rl032,r01315,沖本泰幸,おきもとやすゆき,公明党,大阪1区
rl032,r01402,奥田敬和,おくだけいわ,自由民主党,石川1区
rl032,r01232,奥野誠亮,おくのせいすけ,自由民主党,奈良全県区
rl032,r01393,小此木彦三郎,おこのぎひこさぶろう,自由民主党,神奈川1区
rl032,r01365,小沢一郎,おざわいちろう,自由民主党,岩手2区
rl032,r01150,小沢辰男,おざわたつお,自由民主党,新潟1区
rl032,r01173,小沢太郎,おざわたろう,自由民主党,山口2区
rl032,r01457,越智伊平,おちいへい,自由民主党,愛媛2区　※補選
rl032,r01436,鬼木勝利,おにきかつとし,公明党,福岡3区
rl032,r01202,小渕恵三,おぶちけいぞう,自由民主党,群馬3区
rl032,r01426,貝沼次郎,かいぬまじろう,公明党,岡山2区
rl032,r01156,海部俊樹,かいふとしき,自由民主党,愛知3区
rl032,r01425,笠岡喬,かさおかたかし,自由民主党,岡山1区
rl032,r00189,鍛冶良作,かじりょうさく,自由民主党,富山1区
rl032,r01371,梶山静六,かじやませいろく,自由民主党,茨城2区
rl032,r00806,春日一幸,かすがいっこう,民社党,愛知1区
rl032,r01089,勝沢芳雄,かつざわよしお,日本社会党,静岡1区
rl032,r00240,勝間田清一,かつまたせいいち,日本社会党,静岡2区
rl032,r00808,加藤清二,かとうせいじ,日本社会党,愛知2区
rl032,r00859,加藤常太郎,かとうつねたろう,自由民主党,香川2区
rl032,r01338,加藤六月,かとうむつき,自由民主党,岡山2区
rl032,r01427,加藤陽三,かとうようぞう,自由民主党,広島2区
rl032,r01096,角屋堅次郎,かどやけんじろう,日本社会党,三重2区
rl032,r01085,金丸徳重,かなまるとくしげ,日本社会党,山梨全県区
rl032,r01155,金子一平,かねこいっぺい,自由民主党,岐阜2区
rl032,r01117,金子岩三,かねこいわぞう,自由民主党,長崎2区
rl032,r01084,金丸信,かねまるしん,自由民主党,山梨全県区
rl032,r00494,鹿野彦吉,かのひこきち,自由民主党,山形1区
rl032,r01132,亀岡高夫,かめおかたかお,自由民主党,福島1区
rl032,r01029,亀山孝一,かめやまこういち,自由民主党,岡山1区
rl032,r01070,鴨田宗一,かもだそういち,自由民主党,埼玉3区
rl032,r01075,賀屋興宣,かやおきのり,自由民主党,東京3区
rl032,r01405,唐沢俊二郎,からさわしゅんじろう,自由民主党,長野4区
rl032,r01175,仮谷忠男,かりやただお,自由民主党,高知全県区
rl032,r01250,川崎寛治,かわさきかんじ,日本社会党,鹿児島1区
rl032,r00264,川崎秀二,かわさきひでじ,自由民主党,三重1区
rl032,r00752,川島正次郎,かわしましょうじろう,自由民主党,千葉1区
rl032,r01383,川端文夫,かわばたふみお,民社党,東京2区
rl032,r01366,川俣健二郎,かわまたけんじろう,日本社会党,秋田2区
rl032,r01291,河村勝,かわむらかつ,民社党,神奈川3区
rl032,r00887,川村継義,かわむらつぎよし,日本社会党,熊本2区
rl032,r00862,菅太郎,かんたろう,自由民主党,愛媛1区
rl032,r01414,寒川喜一,かんかわきいち,民社党,大阪1区
rl032,r00232,神田博,かんだひろし,自由民主党,静岡1区
rl032,r00819,菅野和太郎,かんのわたろう,自由民主党,大阪1区
rl032,r00458,上林山栄吉,かんばやしやまえいきち,自由民主党,鹿児島1区
rl032,r00139,菊池義郎,きくちよしろう,自由民主党,東京2区
rl032,r00955,岸信介,きしのぶすけ,自由民主党,山口2区
rl032,r01396,木島喜兵衛,きじまきへえ,日本社会党,新潟4区
rl032,r01324,北側義一,きたがわよしかず,公明党,大阪6区
